SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
0592-0-00,2570 n 1st st,san jose,CA,95131,23722086,1986,office,70981,74683,2020,in compliance,89,42.1,118,42.1,118,922445.5,,,0,,1012.6,,,,,,,,,,,,1012.6,13.56,
0593-0-00,2580 n 1st st,san jose,CA,95131,23722087,1986,office,70981,74683,2020,in compliance,66,58.6,164.1,58.6,164.1,1282817,,,0,,960.6,,,,,,,,,,,,960.6,12.86,
0594-0-00,2590 n 1st st,san jose,CA,95131,23722088,1986,office,73242,75572,2020,pending revisions,63,48.7,136.3,48.7,136.3,1078188,,,0,,567.4,,,,,,,,,,,,567.4,7.51,
0595-0-00,2560 n 1st st,san jose,CA,95131,23722089,1986,office,79508,81868,2020,in compliance,37,85.1,238.3,85.1,238.3,2042072,,,0,,537.5,,,,,,,,,,,,537.5,6.57,
0596-0-00,235 charcot ave,san jose,CA,95131,23722090,1979,,32688,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0599-0-00,2360 bering dr,san jose,CA,95131,23722093,1979,,27488,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0607-0-00,2350 zanker rd,san jose,CA,95131,23728013,1980,laboratory,50330,52156,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0609-0-00,2510 zanker rd,san jose,CA,95131,23728024,1980,office,173697,36000,2020,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
0609-0-01,2520 zanker rd,san jose,CA,95131,23728024,1980,mixed use property,173697,121100,2020,in compliance,,,,,,,,,,,,,,,,,,,,,,,,,
0609-0-02,2548 zanker rd,san jose,CA,95131,23728024,1980,office,173697,17897,2020,in compliance,,42765.6,119735.3,42766.4,119736,224293500,1009.875023,,5.4,,,,,,,,,,,,,,,,
0610-0-00,2301 junction ave,san jose,CA,95131,23728031,2001,non-refrigerated warehouse,63014,58365,2020,pending revisions,93,13.4,33.9,13.5,33.8,191077.3,1380.875105,,7.3,,,,,,,,,,,,,,409.7,7.02,
0613-0-00,2308 zanker rd,san jose,CA,95131,23728044,1977,,55000,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0614-0-00,2291 junction ave,san jose,CA,95131,23728045,1978,non-refrigerated warehouse,49780,49620,2020,pending revisions,96,7.2,19,7.2,19,95592.8,294.7499881,,1.6,,,,,,,,,,,,,,520.6,10.49,
0615-0-00,2275 junction ave,san jose,CA,95131,23728046,1970,other - services,53760,66000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0616-0-00,2450 zanker rd,san jose,CA,95131,23728049,1980,mixed use property,69442,43882,2020,in compliance,,56428.8,157973.4,56430.8,157975.5,725535000,7711.875076,,41,,,,,,,,,,,,,,,,
0616-0-01,2460 zanker rd,san jose,CA,95131,23728049,1980,office,69442,25560,2020,in compliance,1,35417.7,99149.9,35120.1,98314.3,262998000,3206.97375,,17,,,,,,,,,,,,,,,,
0617-0-00,400 e trimble rd,san jose,CA,95131,23728054,1977,distribution center,126400,126400,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0618-0-00,450 e trimble rd,san jose,CA,95131,23728055,1977,distribution center,105300,105300,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0619-0-00,2302 zanker rd,san jose,CA,95131,23728058,1983,office,43445,43445,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0619-1-00,2306 zanker rd,san jose,CA,95131,23728059,1983,office,37792,7000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0622-0-00,450 charcot ave,san jose,CA,95131,23729016,1978,non-refrigerated warehouse,119905,113000,2020,in compliance,58,8.5,22.1,8.6,22.1,248496.1,1217.781213,,6.5,,1718.1,,,,,,,,,,,,1718.1,15.2,
0632-0-00,1480 atteberry ln,san jose,CA,95131,23731033,1983,,31065,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0634-0-00,2185 oakland rd,san jose,CA,95131,23731038,1980,other - services,20601,21000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0635-0-00,2161 oakland road,san jose,CA,95131,23731040,1980,other - services,29416,30048,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0635-1-00,1501 berryessa rd,san jose,CA,95133,24104043,2019,multifamily housing,296479,1098294,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0653-0-00,910 bern ct,san jose,CA,95112,24115005,1985,office,20542,20542,2020,in compliance,87,29.6,61,31.1,62.1,101396.6,2929.609772,,15.6,,,,,,,,,,,,,,255.5,12.44,
0658-0-00,1580 oakland rd,san jose,CA,95131,24117002,1986,distribution center,46894,42796,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0659-0-00,1630 oakland rd,san jose,CA,95131,24117006,1983,office,27300,56247,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0660-0-00,1620 oakland rd,san jose,CA,95131,24117007,1983,office,56247,29120,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0661-0-00,1590 oakland rd,san jose,CA,95131,24117008,1983,office,42796,45916,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0662-0-00,1172 murphy ave,san jose,CA,95131,24117009,1988,worship facility,53010,53010,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0663-0-00,1619 ambergrove dr,san jose,CA,95131,24137005,1987,multifamily housing,161812,190398,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0664-0-00,2451 autumnvale dr,san jose,CA,95131,24401017,1980,,28200,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0665-0-00,2475 autumnvale dr,san jose,CA,95131,24401018,1979,,24100,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0668-0-00,2075 n capitol ave,san jose,CA,95132,24401057,1985,office,116800,116800,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0673-0-00,1931 trade zone cir,san jose,CA,95131,24402041,1985,multifamily housing,65154,484275,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0677-0-00,1641 n capitol ave,san jose,CA,95132,24406012,1970,supermarket/grocery store,31610,31610,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0678-0-00,1710 automation pkwy,san jose,CA,95131,24413013,1993,manufacturing/industrial plant,192026,203595,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0679-0-00,1768 automation pkwy,san jose,CA,95131,24413016,1998,office,110592,92608,2020,pending revisions,4,144.9,358.1,144.9,355.3,3151652,26636.84761,,141.5,,635.5,,,,,,,,,,,,635.5,6.86,
0680-0-00,1774 automation pkwy,san jose,CA,95131,24413018,1998,distribution center,43752,43752,2020,pending revisions,6,41.2,112,41.5,112.3,471712.6,914.8333374,,4.9,,,,,,,,,,,,,,242.3,5.91,
0681-0-00,1704 automation pkwy,san jose,CA,95131,24413019,1997,office,84208,84208,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0682-0-00,1756 & 1762 automation pkwy,san jose,CA,95131,24413021,1998,,137088,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0683-0-00,1750 automation pkwy,san jose,CA,95131,24413022,1998,manufacturing/industrial plant,78336,80641,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0685-0-00,1705 automation pkwy,san jose,CA,95131,24414014,2007,supermarket/grocery store,146843,146843,2020,in compliance,82,152.6,298.8,150.7,296.8,4977537,51464.64599,,273.4,,2861.1,,,,,,,,,,,,2861.1,19.48,
0686-0-00,2102 commerce dr,san jose,CA,95131,24415002,1979,office,35807,35807,2020,pending revisions,76,,,32.7,80.4,275847.1,2304.75019,,12.2,,97.1,,,,,362.8,,,,,,,459.9,12.84,
0687-0-00,2150 commerce dr,san jose,CA,95131,24415003,1990,manufacturing/industrial plant,61940,58833,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0688-0-00,2380 qume dr,san jose,CA,95131,24415009,1985,office,109500,111512,2020,in compliance,,256.9,719.5,256.9,719.5,8445764,,,0,,,,,,,,,,,,,,4324.4,38.56,
0689-0-00,1980 lundy ave,san jose,CA,95131,24415012,1984,manufacturing/industrial plant,25140,25140,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0690-0-00,2222 qume dr,san jose,CA,95131,24415030,1990,manufacturing/industrial plant,81500,79685,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0691-0-00,1870 lundy ave,san jose,CA,95131,24415022,2013,medical office,55968,56000,2020,in compliance,98,23.4,44,24.9,45.5,220774.5,9401.86645,,49.9,,,,,,,,,,,,,,618.8,9.1,
0692-0-00,2201 qume dr,san jose,CA,95131,24415023,2019,manufacturing/industrial plant,63958,63958,2020,pending revisions,,23.6,53.9,24.4,54.7,311051.3,4987.897049,,26.5,,168.2,,,,,143.6,,,,,,,311.8,4.88,
0693-0-00,2350 qume dr,san jose,CA,95131,24415029,1990,manufacturing/industrial plant,327570,286915,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0694-0-00,2205 fortune dr,san jose,CA,95131,24416014,1979,distribution center,31445,31430,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0695-0-00,2195 fortune dr,san jose,CA,95131,24416015,1983,office,34621,34621,2020,pending revisions,,,,,,,,,,,82.5,,,,,670.4,,,,,,,752.9,,
0696-0-00,2310 lundy ave,san jose,CA,95131,24416019,1980,manufacturing/industrial plant,30936,30938,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0698-0-00,2302 trade zone blvd,san jose,CA,95131,24416023,1984,office,64800,64800,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0699-0-00,2185 fortune dr,san jose,CA,95131,24416031,1979,office,35045,35577,2020,pending revisions,100,6.2,12.9,6.7,13.4,37831.4,1092.930028,,5.8,,16,,,,,259.6,,,,,,,275.6,7.75,
0700-0-00,2091 fortune dr,san jose,CA,95131,24417002,1983,,27120,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0703-0-00,2150 trade zone blvd,san jose,CA,95131,24417011,1984,office,34001,34592,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0704-0-00,1931 fortune dr,san jose,CA,95131,24417013,1970,other,70460,71000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0706-0-00,2130 trade zone blvd,san jose,CA,95131,24417015,1982,other,21538,21538,2020,pending revisions,,15.3,37.2,15.7,37.6,76249.4,775.3199934,,4.1,,166.2,,,,,,,,,,,,166.2,7.71,
0707-0-00,2090 fortune dr,san jose,CA,95131,24418005,1996,office,71750,71750,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0708-0-00,2241 lundy ave,san jose,CA,95131,24418006,1979,,64620,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0709-0-00,2105 lundy ave,san jose,CA,95131,24418007,1983,,60428,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0710-0-00,2240 ringwood ave,san jose,CA,95131,24418011,1983,manufacturing/industrial plant,82500,82500,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0711-0-00,1710 fortune dr,san jose,CA,95131,24418012,1983,,86000,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0712-0-00,2180 fortune dr,san jose,CA,95131,24418015,1970,office,51814,56000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0713-0-00,2391 qume dr,san jose,CA,95131,24418021,1970,manufacturing/industrial plant,40120,87000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0714-0-00,2210 lundy ave,san jose,CA,95131,24418023,1982,office,35549,35549,2020,in compliance,43,54.1,143.5,51.5,136.3,489515.4,1598.970191,,8.5,,909.9,,,,,,,,,,,,909.9,25.59,
0715-0-00,2260 lundy ave,san jose,CA,95131,24418024,1979,,38500,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0716-0-00,2160 lundy ave,san jose,CA,95131,24418026,1980,other,47679,54524,2020,pending revisions,,70.5,138.9,73.1,141.6,592273.7,19644.19848,,104.3,,4.3,,,,,10.1,,,,,,,14.4,0.26,
0717-0-00,2190 fortune dr,san jose,CA,95131,24418031,1980,,71589,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0718-0-00,1953 concourse dr,san jose,CA,95131,24418035,1984,other,110148,110148,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0719-0-00,2030 fortune dr,san jose,CA,95131,24418037,1983,office,71750,72249,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0720-0-00,2244 blach pl,san jose,CA,95131,24418038,1982,office,87912,55000,2020,pending revisions,53,59.3,133,61.4,135.3,651515.5,11567.3032,,61.4,,205.4,,,,,,,,,0,,,205.4,3.73,
0721-0-00,2010 fortune dr,san jose,CA,95131,24418039,2015,college/university,71067,72000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0722-0-00,2243 lundy ave,san jose,CA,95131,24418041,1997,,111459,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0723-0-00,1983 concourse dr,san jose,CA,95131,24418044,1983,,47903,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0724-0-00,1940 concourse dr,san jose,CA,95131,24419003,1980,non-refrigerated warehouse,56420,86364,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0726-0-00,1980 concourse dr,san jose,CA,95131,24419006,2004,office,84562,85000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0727-0-00,2030 concourse dr,san jose,CA,95131,24419008,1979,manufacturing/industrial plant,71100,26744,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0728-0-00,2045 lundy ave,san jose,CA,95131,24419009,1981,office,62747,62747,2020,in compliance,100,22.1,23.1,25.4,26.6,39368.9,15164.2505,,80.5,,176.1,,,,,2249.6,,,,,,,2425.7,37.32,
0729-0-00,1911/1949 lundy ave,san jose,CA,95131,24419012,1978,non-refrigerated warehouse,411382,260574,2020,in compliance,70,13,30.2,13.4,30.7,418186.3,5991.969977,,31.8,,,,,,,,,,,,,,631.2,4.19,
0730-0-00,1110 ringwood ct,san jose,CA,95131,24419054,1984,office,46040,46040,2020,in compliance,,4,11.3,4,11.2,54039.6,,,0,,4.9,,,,,1779.3,,,,,,,1784.3,38.75,
0732-0-00,1140 ringwood ct,san jose,CA,95131,24419021,1984,,80472,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0733-0-00,1251 mckay dr,san jose,CA,95131,24419023,1984,office,50731,151247,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0734-0-00,2050 ringwood ave,san jose,CA,95131,24419035,1986,office,24175,24767,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0735-0-00,2060 ringwood ave,san jose,CA,95131,24419039,1989,manufacturing/industrial plant,24175,24175,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0736-0-00,2070 ringwood ave,san jose,CA,95131,24419040,1986,manufacturing/industrial plant,24483,24453,2020,in compliance,,19.1,53.6,18.8,52.7,134773.8,,,0,,,,,,,,,,,,,,7340.5,300.19,
0737-0-00,2040 -2060 corporate court,san jose,CA,95131,24419041,1990,non-refrigerated warehouse,131172,131172,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0738-0-00,2044 concourse dr,san jose,CA,95131,24419042,1980,office,55000,57244,2020,pending revisions,96,23.3,59.6,23.4,59.1,330982.9,2116.531335,,11.2,,328.1,,,,,,,,,,,,328.1,5.73,
0739-0-00,1865 lundy ave,san jose,CA,95131,24419043,1984,worship facility,55684,57063,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0740-0-00,1885 lundy ave,san jose,CA,95131,24419045,1984,office,55684,56500,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0741-0-00,1101 mckay dr,san jose,CA,95131,24419046,1981,manufacturing/industrial plant,47077,48000,2020,in compliance,,58.4,128.6,61.8,131.5,535327,11384.66661,,60.5,,,,,,,,,,,,,,1041.6,21.7,
0742-0-00,2040 ringwood ave,san jose,CA,95131,24419048,1986,,23800,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0743-0-00,2000 ringwood ave,san jose,CA,95131,24419051,2013,manufacturing/industrial plant,124500,125660,2020,in compliance,,72.5,194.7,72.5,193.6,2473774,6664.631349,,35.4,,,,,,,1506.9,,,,,,,2170.2,17.27,
0744-0-00,1109 mckay dr,san jose,CA,95131,24419052,1990,,100516,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0745-0-00,1735 lundy ave,san jose,CA,95131,24420006,1990,,103420,,2020,pending revisions,,,,,,,,,,,,,,,,,,,,,,,,,
0746-0-00,1710 ringwood ave,san jose,CA,95131,24420032,2006,other,21060,23626,2020,in compliance,,59.6,160,59.5,158.8,403098.6,1121.590802,,6,,,,,,,,,,,,,,1.6,0.06,
0747-0-00,1714 ringwood ave,san jose,CA,95131,24420033,1984,,30276,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0748-0-00,1718 ringwood ave,san jose,CA,95131,24420034,2003,laboratory,75299,54000,2020,pending revisions,,119.9,288.9,121.9,289,1456393,16111.47926,,85.6,,,,,,,,,,,,,,223.9,4.15,
0749-0-00,1720 ringwood ave,san jose,CA,95131,24420035,1999,medical office,27428,27462,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0750-0-00,1724 ringwood ave,san jose,CA,95131,24420036,1999,,30276,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0751-0-00,1715 murphy ave,san jose,CA,95131,24420043,1992,multifamily housing,375998,390966,2020,in compliance,84,31.3,59.9,32.2,61.6,1821014,63779.8457,,338.8,,,,,,,,,,,,,,23417.8,59.9,29
0752-0-00,1782 oakland rd,san jose,CA,95131,24421039,1995,multifamily housing,226670,231576,2020,in compliance,98,26.3,52.7,27.1,54.1,994508.2,28932.30903,,153.7,,,,,,,,,,,,,,18497.4,79.88,31
0753-0-00,1331 lakeshore cir,san jose,CA,95131,24421060,1989,multifamily housing,472614,472476,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0754-0-00,2031 ringwood ave,san jose,CA,95131,24422024,1980,manufacturing/industrial plant,86592,62000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0755-0-00,1883 ringwood ave,san jose,CA,95131,24422027,1981,other,38951,40000,2020,pending revisions,,15.5,37.5,15.9,37.7,140773.4,1555.399803,,8.3,,,,,,,,,,,,,,174,4.35,
0756-0-00,1941 ringwood ave,san jose,CA,95131,24422029,1985,office,56840,56840,2020,pending revisions,,3.7,8.4,3.7,8.4,43014.4,616.4015191,,3.3,,509.9,,,,,,,,,,,,509.9,8.97,
0757-0-00,1921 ringwood ave,san jose,CA,95131,24422031,1982,office,45296,45296,2020,pending revisions,2,126.9,330.1,127.4,330.6,1493402,6746.99984,,35.8,,,,,,,,,,,,,,,,
0760-0-00,2071 ringwood ave,san jose,CA,95131,24422038,1981,non-refrigerated warehouse,183873,183873,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0765-0-00,2261 ringwood ave,san jose,CA,95131,24423046,1980,retail store,112716,109276,2020,pending revisions,84,13.9,36,14,36,388321,2095.999626,,11.1,,979,,,,,,,,,,,,979,8.96,
0767-0-00,2205 ringwood ave,san jose,CA,95131,24423048,1965,non-refrigerated warehouse,64752,64752,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0770-0-00,1525 atteberry ln,san jose,CA,95131,24423059,1984,manufacturing/industrial plant,43345,43345,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0771-0-00,2228 oakland rd,san jose,CA,95131,24423060,1984,manufacturing/industrial plant,30812,39000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0772-0-00,2188 del franco st,san jose,CA,95131,24423064,1985,manufacturing/industrial plant,26398,26398,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0775-1-00,2144 oakland rd,san jose,CA,95131,24423069,2020,non-refrigerated warehouse,82900,82900,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0776-0-00,2180 del franco st,san jose,CA,95131,24423075,1996,non-refrigerated warehouse,28046,20000,2020,pending revisions,69,7.8,19.9,7.9,19.8,38621.5,261.9999919,,1.4,,,,,,,,,,,,,,,,
0776-1-00,1700 montague expy,san jose,CA,95131,24424004,1968,,25820,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0777-0-00,2371 ringwood ave,san jose,CA,95131,24424007,1982,worship facility,45880,45880,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0778-0-00,1510 montague expy,san jose,CA,95131,24424010,1979,non-refrigerated warehouse,315630,315600,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0779-0-00,2299 ringwood ave,san jose,CA,95131,24424012,1979,,22080,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0780-0-00,2271 ringwood ave,san jose,CA,95131,24424014,1979,manufacturing/industrial plant,21201,20655,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0781-0-00,2295 ringwood ave,san jose,CA,95131,24424016,2010,refrigerated warehouse,29159,14316,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0782-0-00,2277 ringwood ave,san jose,CA,95131,24424017,1980,distribution center,29120,29159,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0783-0-00,1701 lundy ave,san jose,CA,95131,24436008,1994,strip mall,46004,46313,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0784-0-00,1233 elm lake ct,san jose,CA,95131,24437009,1989,multifamily housing,81772,81772,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0785-0-00,1710 oakland rd,san jose,CA,95131,24437015,1980,strip mall,42640,76597,2020,pending revisions,,248.8,490.4,248.8,490.4,2940461,90221.4798,,479.2,,,,,,,,,,,,,,,,
0785-1-00,1879 lundy ave,san jose,CA,95131,24444063,2006,office,59000,56989,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0786-0-00,1265 n capitol ave,san jose,CA,95132,24504078,1973,multifamily housing,153024,154152,2020,pending revisions,49,55.7,82.4,57.4,84.1,604481.8,66648.2438,,354,,,,,,,,,,,,,,14381.3,94.66,3
0786-1-00,1167 n capitol ave,san jose,CA,95132,24505017,2018,other - public services,95623,90970,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0788-0-00,1628- 1698 hostetter road,san jose,CA,95131,24544010,1991,strip mall,74802,74637,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0789-0-00,890 n 1st st,san jose,CA,95112,24902073,1962,office,28526,28526,2020,in compliance,81,34.3,80.2,34.9,79.9,223452.3,3135.124938,,16.7,,213.2,,760.5,,,,,,,,,,973.7,31.59,
0791-0-00,327 e taylor st,san jose,CA,95112,24907010,2000,multifamily housing,200372,244661,2020,in compliance,98,27.8,56.4,28.4,57.1,1119592,31234.08006,,165.9,,,,,,,,,,,,,,10322,42.19,45
0793-0-00,395 n 9th st,san jose,CA,95112,24907065,1925,distribution center,63898,59847,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0794-0-00,871 n 10th st,san jose,CA,95112,24908031,2010,multifamily housing,70042,69796,2020,in compliance,94,29.2,53.7,29.8,54.3,269053.6,11627.12976,,61.8,,,,,,,,,,,,,,4943.1,70.82,24
0795-0-00,817 n 10th st,san jose,CA,95112,24908032,2015,multifamily housing,136412,177408,2020,in compliance,70,42.4,85.9,42.8,86.2,1026496,28473.49017,,151.2,,,,,,,,,,,,,,6187.9,41.7,49
0797-0-00,415 e taylor st,san jose,CA,95112,24909012,2018,multifamily housing,342722,445687,2020,in compliance,100,21.1,43.4,21.1,43.4,1588943,39789.16243,,211.3,,8398,,,,,,,,,,,,8398,18.84,89
0799-0-00,750 n 23rd st,san jose,CA,95112,24920008,1961,multifamily housing,40796,41900,2020,in compliance,,,,,,,,,0,,,,,,,,,,,,,,,,
0800-0-00,710 n 23rd st,san jose,CA,95112,24920010,1962,multifamily housing,23659,23659,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0801-0-00,350 e taylor st,san jose,CA,95112,24937007,2002,multifamily housing,278073,284415,2020,in compliance,82,26.3,68.4,26.3,68.3,1941968,8419.880101,,44.7,,,,,,,,,,,,,,9633,33.87,71
0802-0-00,688 n 7th st,san jose,CA,95112,24937011,2015,multifamily housing,92391,131060,2020,pending revisions,96,28.7,56,29.2,56.7,570834.6,18782.56013,,99.8,,,,,,,,,,,,,,3774.7,28.8,70
0803-0-00,525 n 7th st,san jose,CA,95112,24938042,2022,multifamily housing,84334,113080,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0804-0-00,520-566  n. 6th st,san jose,CA,95112,24938051,1999,multifamily housing,86230,125153,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0805-0-00,690 n 5th st,san jose,CA,95112,24939038,1976,multifamily housing,59263,77214,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0805-1-00,680 n 6th st,san jose,CA,95112,24939043,2022,multifamily housing,432062,840146,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0805-2-00,620 n 6th st,san jose,CA,95112,24939046,2022,multifamily housing,384916,436000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0806-0-00,460 n 1st st,san jose,CA,95112,24943064,1907,,23000,,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0807-0-00,390 n 2nd st,san jose,CA,95112,24944094,1975,multifamily housing,26146,27610,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0808-0-00,488 n 6th st,san jose,CA,95112,24947047,2002,multifamily housing,56100,55786,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0809-0-00,463 wooster ave,san jose,CA,95116,24964025,1972,multifamily housing,116044,118188,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0813-0-00,399 east ct,san jose,CA,95116,24965100,2002,multifamily housing,50704,100000,2020,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
